50 4000
92.1875 3990.2
128.665 3971.93
160.492 3946.18
188.247 3913.93
212.312 3876.17
233.01 3833.89
250.663 3788.03
265.605 3739.42
278.172 3688.73
288.688 3636.51
297.454 3583.18
304.739 3529.06
310.781 3474.38
315.784 3419.3
319.923 3363.94
323.343 3308.38
326.169 3252.68
328.502 3196.9
330.428 3141.04
332.018 3085.14
333.33 3029.21
334.412 2973.26
335.305 2917.29
336.042 2861.32
336.65 2805.33
337.152 2749.34
337.566 2693.35
337.907 2637.36
338.189 2581.36
338.422 2525.36
338.613 2469.36
338.771 2413.36
338.902 2357.37
339.01 2301.37
339.098 2245.37
339.172 2189.37
339.232 2133.37
339.282 2077.37
339.323 2021.37
339.357 1965.37
339.385 1909.37
339.408 1853.37
339.427 1797.37
339.443 1741.37
339.456 1685.37
339.467 1629.37
339.475 1573.37
339.483 1517.37
339.489 1461.37
339.494 1405.37
339.498 1349.37
339.501 1293.37
339.504 1237.37
339.506 1181.37
339.508 1125.37
339.51 1069.37
339.511 1013.37
339.512 957.367
339.513 901.367
339.514 845.367
339.514 789.367
339.515 733.367
339.515 677.367
339.516 621.367
339.516 565.367
339.516 509.367
339.516 453.367
339.516 397.367
339.516 341.367
339.517 285.367
339.517 229.367
339.517 173.367
339.517 117.367
339.517 61.3671
339.517 5.36707
339.517 -50.6329
