145 4000
180.313 3990.2
209.144 3972.18
232.951 3947.03
252.489 3915.81
268.251 3879.59
280.654 3839.43
290.106 3796.28
297.01 3750.95
301.752 3704.04
304.685 3656.04
306.122 3607.3
306.333 3558.04
305.544 3508.43
303.943 3458.59
301.683 3408.61
298.892 3358.51
295.672 3308.36
292.106 3258.15
288.26 3207.92
284.19 3157.67
279.939 3107.4
275.542 3057.13
271.027 3006.85
266.418 2956.57
261.733 2906.28
256.986 2855.99
252.19 2805.71
247.354 2755.42
242.487 2705.13
237.593 2654.84
232.679 2604.55
227.748 2554.26
222.803 2503.97
217.848 2453.68
212.884 2403.39
207.913 2353.1
202.936 2302.82
197.955 2252.53
192.97 2202.24
187.983 2151.95
182.992 2101.66
178 2051.37
173.007 2001.08
168.012 1950.79
163.016 1900.5
158.019 1850.21
153.022 1799.92
148.024 1749.63
143.026 1699.34
138.027 1649.05
133.028 1598.76
128.029 1548.47
123.03 1498.18
118.031 1447.89
113.031 1397.6
108.031 1347.32
103.032 1297.03
98.0319 1246.74
93.0321 1196.45
88.0323 1146.16
83.0324 1095.87
78.0325 1045.58
73.0326 995.289
68.0327 945
63.0327 894.71
58.0328 844.421
53.0328 794.131
48.0328 743.842
43.0329 693.552
38.0329 643.263
33.0329 592.973
28.0329 542.684
23.0329 492.394
18.0329 442.105
13.0329 391.815
8.03294 341.526
3.03295 291.237
-1.96705 240.947
-6.96705 190.658
-11.967 140.368
-16.967 90.0786
-21.967 39.7891
-26.967 -10.5004
